symbol,first_close,last_close,total_log_return,close_min,close_max,price_range_ratio,logret_mean,logret_std,logret_abs_mean,logret_zero_frac,volume_sum,volume_nonzero_frac,volume_max
KSS,60.26,17.25,-1.2508563902247862,6.08,82.56,1.2691669432459345,-4.3874303410054466e-05,0.01159955604909292,0.005090139546405915,0.3234654507190459,19813248609.0,0.9997895475271834,107200410.0
PETS,14.51,2.77,-1.6559907466968493,1.59,53.59,3.583735354927636,-5.80845579329229e-05,0.011114108182942357,0.004925824198633311,0.34408979305506837,2010568136.0,0.9999298491757278,52512640.0
MYGN,34.2,4.78,-1.9677850975651947,3.84,50.34,1.3596491228070173,-6.902087329172843e-05,0.012073258202741938,0.00528610999420222,0.33065591020694496,3592264336.0,1.0,6313105.0
FRPT,17.3099,79.265,1.5215180771312704,5.71,185.26,10.372676907434473,5.3367873627735725e-05,0.01009913876980475,0.005215787062098646,0.336373202385128,2125926825.0,0.9998947737635917,2811052.0
LSCC,6.86,100.642,2.685862223830865,3.6,105.67,14.879008746355685,9.420772444115331e-05,0.009884956236885718,0.004918644575309436,0.33998596983514556,6602540194.0,0.9995790950543669,12495556.0
SYNA,63.19,82.12,0.26203553136536895,26.365,297.57,4.291897452128501,9.191004256926736e-06,0.010017731489494624,0.0048690805044644,0.31974745703262014,2541269027.0,1.0,3273785.0
EVC,6.48,3.005,-0.7684429423770125,1.155,9.475,1.2839506172839505,-2.695345290631854e-05,0.011784241007776896,0.005586349798057229,0.40431427569273937,1650358436.0,0.9999298491757278,5278738.0
DY,34.35,428.99,2.524831589964666,13.49,437.96,12.357205240174672,8.855950859214167e-05,0.010041004907524282,0.004666537715761202,0.31858996843212906,1928566526.0,1.0,2955426.0
VNDA,14.66,8.49,-0.5462336961352494,3.325,33.2785,2.043212824010914,-1.915937201439057e-05,0.010927190324374166,0.005266445086589143,0.3574184496667836,2857687899.0,0.9989126622237812,24761052.0
GTLS,33.74,207.41,1.8160134335229647,13.33,241.125,6.751481920569057,6.369741962541026e-05,0.010434265400040794,0.004927791131630345,0.32164152928796913,2210365965.0,0.9993335671694142,4987983.0
RDNT,8.75,69.8711,2.0775984155945952,4.67,87.58,9.475428571428571,7.287262067992228e-05,0.009889547412662097,0.005007648123044868,0.3519466853735531,1404232464.0,0.9992984917572781,1170741.0
TBBK,10.54,57.525,1.6970420928082133,3.57,81.07,7.352941176470589,5.9524450817273053e-05,0.0094349220273339,0.004718673845913951,0.3424763240968081,1464473807.0,1.0,1641556.0
MAC,84.04,20.56,-1.4079454353898355,4.935,95.74,1.0804973821989527,-4.938426641130008e-05,0.010095545748010543,0.004329762065415072,0.32956857243072607,9304922171.0,0.9998947737635917,16499391.0
WDC,110.78,289.87,0.9618862940078312,28.49,308.51,2.5277125834988263,3.373855819036399e-05,0.009647960603843216,0.004461259590141475,0.32013328656611717,19208978151.0,0.9998947737635917,15040635.0
LPG,13.84,36.025,0.9566501916960621,5.07,51.19,3.332369942196532,3.355489974365581e-05,0.00981182724927015,0.0051623134936930395,0.3403367239565065,1778323108.0,0.9994037179936864,1492831.0
LRN,11.59,83.91,1.9796021385303177,7.19,170.66,14.104400345125107,6.943536087417966e-05,0.010510895198570921,0.004521712673395741,0.33019992984917573,2137231954.0,0.9998596983514556,6690133.0
ATRO,36.8078,77.745,0.7477244610727651,6.37,80.71,2.019680611174805,2.6226743636314896e-05,0.010672383110129687,0.005003575630174525,0.33055068397053666,986626034.0,0.9999649245878639,1435293.0
PAAS,9.26,64.48,1.940651049540285,5.4638,67.87,6.739330453563715,6.806913537464215e-05,0.009751954547170053,0.00480828037435023,0.33104173974044193,12425686312.0,0.9998947737635917,8789971.0
SXC,19.18,5.79,-1.197735777870388,2.095,19.42,0.9032846715328469,-4.201107603852385e-05,0.010918020501343781,0.005357482608928228,0.35128025254296735,3184979807.0,0.9991932655208698,2117274.0
ERII,5.19,15.91,1.120214145171898,2.09,30.61,5.495183044315992,3.929197282212993e-05,0.011868455528488095,0.004991372081767091,0.3470010522623641,1558503889.0,0.9997544721150473,8192333.0
GLNG,36.01,42.21,0.15886048213362355,4.59,51.6,1.3054707025826162,5.572096882961195e-06,0.011217836064276255,0.005281611120376236,0.3297439494914065,5512701870.0,1.0,7547983.0
MTSI,31.58,254.47,2.0866589420223667,12.38,255.41,7.695693476884104,7.319042237879995e-05,0.009931135729560772,0.004925961355876204,0.32283409330059626,2533139043.0,0.9999298491757278,3980380.0
DK,27.58,33.41,0.1917643840035093,8.4601,60.24,1.8774437998549673,6.7262148019250446e-06,0.011038650340219603,0.00568213410907074,0.3260610312171168,5462817002.0,0.9987022097509646,2326594.0
SPB,596.0625,77.24,-2.0434280697788174,20.67,908.625,1.489701163888015,-7.167408171791312e-05,0.013523406488793062,0.0034536781661664443,0.3202735882146615,1499576697.0,0.9999649245878639,1458549.0
M,66.21,20.225,-1.185912045992199,4.425,73.49,1.0431203745657756,-4.159635377021228e-05,0.01042666110522117,0.004818665668771846,0.3274289722904244,44069477730.0,0.9999298491757278,42894430.0
CCRN,12.54,8.91,-0.3417492937220566,4.545,39.4,2.779505582137161,-1.198699732440529e-05,0.01126405052809695,0.005178217720886382,0.3445457734128376,1577922684.0,1.0,6807262.0
NCLH,46.87,23.915,-0.6728719348023544,7.195,63.74,1.206422018348624,-2.360126042793108e-05,0.01158127951524205,0.00487075663448778,0.32630655910206946,41788048953.0,1.0,44757280.0
HUBS,33.648,242.67,1.9757488767376268,27.48,853.715,24.555248454588682,6.93002061289033e-05,0.010068357931338376,0.005009337145997269,0.32111539810592776,2384006952.0,1.0,3772859.0
APA,62.0,27.96,-0.796359467679482,3.835,71.84,1.0968548387096775,-2.7932636537268593e-05,0.011332221117436939,0.005223099083098581,0.3243072606103122,25180580667.0,0.9999298491757278,19111386.0
CNX,33.71,38.6,0.1354577472248159,4.575,41.79,1.1039750815781666,4.751236310923777e-06,0.010663969402346584,0.0053704530732151924,0.32911259207295684,15694803529.0,1.0,8887453.0
PLAY,26.85,14.89,-0.589575974258956,4.8,73.14,2.5452513966480446,-2.067962028256619e-05,0.012457060073298623,0.0053617225918607715,0.32311469659768505,5613635574.0,1.0,11071533.0
HZO,19.97,30.84,0.43458140126740485,7.29,70.275,3.1539809714571865,1.5243121756073554e-05,0.010885133025319786,0.005493021117758457,0.33858295334970184,1403407538.0,0.9995790950543669,1618436.0
SA,7.48,37.875,1.6220584718431472,3.33,38.31,4.676470588235294,5.689436940836272e-05,0.01051532511691681,0.0053745880176758725,0.3466853735531393,2164894587.0,0.9996492458786391,2003176.0
IRWD,15.55,3.28,-1.5562172162291907,0.5385,21.159,1.3260771704180063,-5.458496023167713e-05,0.01215234023037019,0.005574395343383832,0.3426166257453525,7923815679.0,1.0,69915464.0
MMYT,26.28,57.02,0.7745938898681162,10.875,121.39,4.2052891933028915,2.7169199925151324e-05,0.010125669872791806,0.005024119563922964,0.33532094002104523,2066494775.0,1.0,5246878.0
UA,66.8317,7.32,-2.211567190903916,3.96,104.6535,1.5066727316527935,-7.75716306871886e-05,0.010317462883728685,0.004455406995962016,0.3403367239565065,15300672552.0,0.9998947737635917,20791924.0
EAT,59.44,144.97,0.8915594240533025,7.105,189.89,3.0751177658142668,3.1271814242451844e-05,0.01041000441619246,0.004703277528218779,0.3213960014030165,5480632343.0,0.9989477376359173,3320296.0
CERS,6.395,2.4449,-0.961512212735891,1.15,8.56,1.1587177482408133,-3.372543713471092e-05,0.012267481201841294,0.006423205186920666,0.37355313924938616,5278083677.0,0.9995089442300947,7971302.0
YPF,26.26,37.235,0.3492023102879587,2.415,46.98,1.697067783701447,1.2248414952187513e-05,0.010793567251083288,0.00536340689569415,0.33532094002104523,7073262335.0,0.9995089442300947,10626853.0
GEL,43.39,17.6,-0.9023300977661531,2.68,50.0,1.09057386494584,-3.164960006183012e-05,0.010858980514543863,0.00510699618710378,0.33581199579095056,2544116977.0,0.9998596983514556,2946972.0
CLS,11.83,296.66,3.221948023905171,2.7,359.4,30.15215553677092,0.00011301115481925887,0.009434895185542674,0.004198396995659859,0.3489652753419853,3873371270.0,0.9999298491757278,4536125.0
FIVN,4.35,17.915,1.4154625056563244,3.5268,210.84,47.658206896551725,4.9647930748471006e-05,0.010112970926299139,0.005104782207962295,0.32925289372150124,3949025689.0,1.0,6292897.0
CRS,48.55,395.96,2.0987190013142727,14.87,396.91,7.869001029866118,7.361343392888289e-05,0.009536561637241554,0.004821684479326597,0.3227990178884602,1920623209.0,0.9997544721150473,1136671.0
VRA,19.85,2.71,-1.99125537224159,1.5,20.55,0.9596977329974811,-6.984410284846361e-05,0.011740568425909967,0.005609656815254375,0.352648193616275,1635364762.0,0.9999649245878639,8756030.0
SIG,129.62,97.83,-0.28137581453023247,5.685,151.98,1.1286452707915444,-9.869372659768361e-06,0.012324659570502368,0.005431504751063413,0.3208698702209751,5836285784.0,1.0,9562975.0
UIS,29.21,2.45,-2.478423091843014,2.12,29.21,0.9274221157137966,-8.693171139269087e-05,0.011899950362233213,0.005506720613647463,0.35790950543668887,2816098289.0,0.9999298491757278,4005879.0
PBI,24.3855,10.72,-0.8218775377175952,1.69,24.49,0.9349818539705972,-2.8827693360657524e-05,0.011219168911438582,0.005040783793440636,0.35050859347597335,8686523600.0,0.9998947737635917,16278695.0
QDEL,28.25,23.58,-0.1806945624832251,13.595,303.64,10.267079646017697,-6.3379362498248115e-06,0.010905727452002233,0.004951328717289741,0.32406173272535954,2374656289.0,1.0,3390950.0
MXL,7.35,18.6,0.9284612674944103,7.29,77.1,9.497959183673467,3.256616160947601e-05,0.011021599999781136,0.0052586578934165,0.33233952998947736,3227110515.0,0.9998947737635917,5330252.0
CSTM,16.0,25.68,0.47312375658197914,3.485,26.61,1.4453125,1.659501075340785e-05,0.01208372670927175,0.005847854017316286,0.35282357067695547,4645363783.0,0.9997544721150473,4973609.0
AMBA,51.01,69.8546,0.31439424700420177,31.0,222.845,3.760929229562831,1.102750778687001e-05,0.010905602010924822,0.005340554247655691,0.31971238162048404,3790715587.0,0.9997544721150473,7215351.0
STKL,11.98,6.4347,-0.6215333727725814,1.305,16.94,1.3050918196994992,-2.1800539206080676e-05,0.011976886514497844,0.005827106269139414,0.37793756576639775,3359195600.0,0.9998947737635917,36600064.0
GIII,50.745,31.04,-0.4915363955857635,3.08,73.57,1.389102374618189,-1.724084165501637e-05,0.012298737981860666,0.0052580731233574885,0.3276043493511049,2676187721.0,0.9998947737635917,4486814.0
VET,48.88,10.445,-1.5432449198548108,1.5501,50.07,0.9926329787234042,-5.412995159057441e-05,0.011032624472313634,0.005137987921369543,0.33868817958611014,4267801211.0,0.9999649245878639,4610991.0
TRGP,107.27,229.33,0.7598129936665428,4.1275,232.69,2.130721543768062,2.665075389919433e-05,0.011054843020227384,0.004593922322713825,0.3221676604700105,8002702073.0,0.9999298491757278,3597989.0
ENVA,22.42,144.26,1.8616638094315126,4.71,172.8,7.497323818019625,6.529862537452617e-05,0.010253271667152635,0.00494215553408035,0.3423710978603999,1165595737.0,1.0,685535.0
CROX,12.5,94.58,2.023717392907474,5.93,182.39,14.116799999999998,7.098272160296458e-05,0.010869995671764943,0.00509484748258156,0.32956857243072607,5525852930.0,0.9998596983514556,6048254.0
WAL,27.47,89.06,1.1762157997863738,8.04,123.77,4.212959592282489,4.125625393840192e-05,0.01696220276268647,0.004372889603659941,0.3234654507190459,4697391566.0,0.9999298491757278,11873707.0
SSL,37.0629,8.515,-1.4707871551651541,1.32,42.25,1.1043388401878969,-5.1588465631570676e-05,0.012125416579424732,0.004326775577642077,0.35324447562258854,2458733561.0,0.9998246229393195,4579867.0
UCTT,9.35,67.5334,1.9772459470122217,4.55,72.58,7.275935828877006,6.93527164855491e-05,0.011167675358669565,0.005574464296481235,0.3338126972991933,1954312133.0,0.9996492458786391,2297870.0
AGI,6.98,49.99,1.9687740686511979,2.31,50.72,6.9355300859598845,6.90555618603601e-05,0.009920595014288991,0.0050633764849830785,0.345457734128376,10968265328.0,1.0,5138989.0
ATI,34.64,160.05,1.5304771827216377,4.98,162.1,4.535796766743649,5.3682117948768135e-05,0.010303089420073498,0.005135810138764498,0.3256752016836198,7533495849.0,0.9998947737635917,8002035.0
RARE,45.04,22.82,-0.6799136393975054,18.94,178.172,3.535346358792185,-2.3848251118742546e-05,0.011541709768456868,0.005982158097137283,0.3195019291476675,2725668863.0,1.0,7410817.0
ARAY,7.35,0.6068,-2.494256344732505,0.5037,9.9738,1.2884489795918368,-8.748706925925294e-05,0.012155045436692444,0.006156453849779172,0.40298141003156784,3208305305.0,1.0,18014292.0
AGIO,109.995,29.87,-1.303580277985854,16.84,136.8911,1.091423246511205,-4.57236155027513e-05,0.011876246876687422,0.005947304652067459,0.3203437390389337,2680587702.0,0.9997193967029112,6118716.0
SSP,16.56391,3.475,-1.5616317531816277,1.0413533,21.451128,1.2321833854446202,-5.4774876869130584e-05,0.012900549921787803,0.006000153633317949,0.34721150473518064,2673778276.37,0.9997544721150473,14280912.0
ACLS,10.32,80.354,2.0523581130938746,8.84,200.42,18.563953488372093,7.19873066673247e-05,0.01028164138018124,0.00525347755694769,0.34394949140652403,1503274022.0,1.0,1517834.0
KGC,2.82,36.08,2.5490018102444005,1.315,38.9,13.328014184397164,8.940728902882143e-05,0.009939427670383912,0.005055218284840138,0.3611013679410733,55602187897.0,1.0,18026108.0
EXAS,27.16,103.255,1.3354563541282596,4.7701,156.63,5.5913070692194395,4.684168201071687e-05,0.012115928012062458,0.0056969404473353885,0.3226937916520519,9036450263.0,1.0,33139508.0
CLB,118.45,17.53,-1.9105772316716512,6.745,134.49,1.0784719290840017,-6.701428381854724e-05,0.011023667476081354,0.005372496464898698,0.32441248684672047,2319990583.0,0.9997193967029112,2140709.0
VIPS,20.11,17.71,-0.12708775198981845,4.39,45.68,2.0532073595226255,-4.4576552784687695e-06,0.011382965557751812,0.005216239675018672,0.3380568221676605,26063667998.0,1.0,36963630.0
FCX,23.445,68.92,1.0782891591181794,3.54,69.47,2.8121134570270843,3.782143665785223e-05,0.010806709074168684,0.005104005460125659,0.32634163451420556,80436917676.0,0.9995790950543669,41487164.0
EGHT,9.11,2.2249,-1.4096607404838917,1.53,38.79,4.090010976948409,-4.9444431443350626e-05,0.012114359868106645,0.005574148222337893,0.3649947386881796,4899631029.0,1.0,13489783.0
NEO,4.06,9.94,0.8953840470548414,3.52,60.63,14.066502463054189,3.140596447001899e-05,0.011207063258367587,0.005459583666166157,0.34303753069098564,3629178839.0,1.0,7061437.0
RRC,53.89,38.79,-0.3287824504935295,1.84,65.17,1.1751716459454444,-1.1532179954149483e-05,0.011660910998573611,0.005979260639451335,0.3256401262714837,22297920574.0,0.9997895475271834,12984388.0
PBF,26.42,34.53,0.2677072123077217,4.27,62.31,2.1968205904617717,9.389940803466422e-06,0.012444845028959735,0.006161605019814947,0.32490354261662574,11084478177.0,1.0,8131031.0
JOYY,64.1084,62.185,-0.030461587477052066,21.55,148.25,1.976340073999663,-1.0684527350750825e-06,0.013638754562163168,0.004928006061877608,0.3234654507190459,3673933958.0,0.99694843914416,14256429.0
ENTA,50.58,14.61,-1.241850015479211,4.12,127.17,2.432779754843812,-4.355840110397554e-05,0.012459427625866895,0.005876748074438939,0.32585057874430023,969285133.0,0.9995440196422308,5586857.0
THC,51.15,236.82,1.5325378665051752,10.44,237.57,4.440469208211144,5.3754397281782905e-05,0.010929861324208204,0.005180375167245298,0.32164152928796913,7347195426.0,0.9999298491757278,6759446.0
BKD,36.69,15.12,-0.8864858676158037,1.64,38.97,1.0174434450804033,-3.109385715930859e-05,0.011424485803727307,0.005181356704344167,0.35135040336723955,10373551826.0,0.999614170466503,14244403.0
SSYS,82.6299,9.84,-2.1279158894339907,6.17,82.6299,0.9253296930045903,-7.463752681252291e-05,0.011455322728270701,0.005639621618995362,0.3309715889161698,3510342981.0,1.0,8434432.0
TWI,10.445,10.54,0.009054148104687031,1.08,19.7399,1.7864911440880804,3.175779763106539e-07,0.012830919791411634,0.0063079186420906845,0.34949140652402666,1995077995.0,1.0,1104411.0
FSM,4.4999,13.225,1.0780538034372285,1.795,13.6,2.6233916309251315,3.7813181459929655e-05,0.01177460432993423,0.006016724709673155,0.36190810242020344,14723997791.0,0.9998947737635917,13749302.0
OII,58.245,37.84,-0.4312915076680626,2.025,59.6,0.9884968666838356,-1.5127727382221378e-05,0.011936786738732587,0.005728124444049228,0.33041038232199227,5059716680.0,1.0,3318848.0
INGN,30.44,6.045,-1.616526048926729,4.2,284.4,9.204993429697765,-5.670031739436956e-05,0.011572162869951772,0.005306625460652003,0.328411083830235,1074999883.0,1.0,2118708.0
AA,15.8699,65.375,1.4157156890638494,5.385,95.6,5.68466089893446,4.965681126127945e-05,0.012656582842728772,0.005320030094827954,0.3256050508593476,33828810062.0,0.9997895475271834,32170088.0
CMTL,31.78,4.99,-1.8514012513451426,1.21,37.79,1.1510383889238514,-6.493866191961586e-05,0.0139620234098367,0.005865473935385814,0.3421606453875833,1155629358.0,0.9994037179936864,43231076.0
RNG,14.57,34.535,0.8630086823338226,13.43,445.16,29.63143445435827,3.027038520974542e-05,0.010355933033415622,0.00503874852333753,0.32925289372150124,4657666139.0,0.9999298491757278,4609039.0
Z,104.8,44.965,-0.8461693625204629,15.4,206.835,1.8266698473282443,-2.9679739127295384e-05,0.012457570738538402,0.005141796341553128,0.3213258505787443,11517026150.0,0.9997544721150473,14015271.0
RH,95.595,184.13,0.6555215124447615,24.54,739.3901,7.47790260996914,2.299268721305745e-05,0.01224980295316704,0.005549090872370056,0.3173974044195019,4628534476.0,0.9999649245878639,11952366.0
TPC,24.15,86.43,1.2750504576659651,2.625,87.18,3.5012422360248454,4.472292029684272e-05,0.011678817956786675,0.005483307408961221,0.34093300596282006,1789167050.0,0.9999298491757278,1626188.0
KTOS,4.95,89.2101,2.891606685295031,2.8425,132.25,26.142929292929292,0.00010142429622153445,0.011782327015846687,0.005009091538348887,0.3339880743598737,5078547760.0,1.0,6614269.0
SPWH,7.09,1.155,-1.8145849965702792,0.9345,17.955,2.4006346967559944,-6.364731660813025e-05,0.012876848603153036,0.0058551066547727825,0.36762539459838656,2844702025.0,0.9995790950543669,36828400.0
PTEN,16.42,8.345,-0.6768375469104838,1.615,29.62,1.7055420219244823,-2.374035590685955e-05,0.012800326838174442,0.006312786865346864,0.3359522974394949,20417412034.0,0.9998947737635917,13956700.0
TROX,23.78,7.19,-1.1961537195296805,2.82,28.09,1.0626576955424727,-4.195558469028344e-05,0.01338751806641353,0.006489501292664623,0.3360224482637671,6245033810.0,0.9996843212907751,13027002.0
GOGO,16.45,4.47,-1.3029370685859034,1.37,23.4473,1.3420851063829786,-4.570105466747049e-05,0.013627998204987155,0.006313494413081236,0.3417397404419502,6024321292.0,0.9999298491757278,28550490.0
TLYS,9.97,1.385,-1.973880444334445,0.6853,25.295,2.468375125376128,-6.923467009022324e-05,0.012708270978759036,0.00611607010114151,0.3563661873027008,1030461377.0,0.9994037179936864,2567688.0
STAA,9.27,19.92,0.7649408725786885,5.01,163.08,17.051779935275086,2.683061636523779e-05,0.01167619771767697,0.0057492128112460825,0.3445808488249737,2007902206.0,0.9994387934058225,27274874.0
STRL,6.38,463.1763,4.284939661789964,2.25,465.7151,72.64343260188087,0.00015029602461502975,0.010501421603060794,0.005254817585072578,0.33865310417397404,1011154729.0,1.0,904110.0
KOS,8.38,2.075,-1.39588676081133,0.51605,9.89,1.118609785202864,-4.8961303429500616e-05,0.014348410543080357,0.006891556898499832,0.3596983514556296,23687072108.0,0.9999298491757278,19639304.0
PENN,13.69,12.445,-0.09534670348080213,4.04,136.48,9.674214755295836,-3.3443249203812238e-06,0.01160255562426113,0.0051447241071842734,0.3455980357769204,13291102252.0,1.0,13506435.0
BOOM,15.97,6.445,-0.9074073258357703,4.86,76.64,4.494677520350657,-3.182768592867416e-05,0.012041684632659616,0.005994966994583426,0.34766748509294987,662002886.0,1.0,797867.0
ANGI,63.0,8.09,-2.052505995321132,7.78,236.05,3.6233333333333335,-7.199249369731163e-05,0.012946953143170454,0.006117399005161154,0.3574535250789197,791721454.7,0.9999298491757278,1925189.0
SHOP,2.552,120.68,3.856265048808317,0.0,181.96,71.30094043887148,0.0001352600858916139,0.01139316208264572,0.005356445171180454,0.34209049456331114,57686071482.0,0.9652402665731322,81648890.0
TZOO,12.5001,6.28,-0.6883666637961481,3.045,23.81,1.661186710506316,-2.414474443311824e-05,0.013421521219315575,0.006907225733308208,0.36324096808137496,376086262.0,0.9999298491757278,603790.0
COMM,23.22,19.58,-0.1705053391673812,0.864,42.51,1.7935400516795867,-5.9805450426720735e-06,0.013353152808931137,0.005608021153183753,0.34479130129779023,12250937064.0,0.9996843212907751,36004024.0
CSIQ,23.3,20.15,-0.145249072178963,6.74,66.47,2.5635193133047207,-5.094671069037465e-06,0.01239280392678863,0.0061511378255987995,0.3275692739389688,6422765262.0,0.9999649245878639,11748970.0
DDS,123.32,602.47,1.586255268576051,22.24,737.89,5.803194939993513,5.563855729833057e-05,0.011466368470985389,0.005472670227897953,0.31764293230445456,1731850103.0,1.0,1684850.0
SRPT,14.63,19.08,0.2655664509881074,9.4,181.36,11.75393028024607,9.314852717871866e-06,0.016315343264501646,0.006123405010367678,0.3195019291476675,7641270902.0,1.0,27600056.0
BELFB,27.53,234.78,2.14337258629586,6.4,241.05,8.523428986560116,7.517967682541732e-05,0.011204751081909568,0.005783034155451326,0.3421606453875833,275915695.0,0.9996492458786391,402017.0
MOMO,12.25,6.5937,-0.6194112892815352,4.12,53.93,4.066122448979592,-2.172610625305215e-05,0.011879860791280825,0.005361054932525007,0.34629954401964225,10356660023.0,1.0,16795224.0
KRNT,12.7,15.57,0.20374399238136143,0.0,179.989,14.172362204724411,7.146404502978013e-06,0.011231322174255442,0.00549714347840049,0.3663626797614872,1232756126.0,0.9779024903542617,3357555.0
TRUP,7.01,26.54,1.3313153278575627,6.295,156.07,21.36590584878745,4.669643380733211e-05,0.011901017139767664,0.006012847122346822,0.33027008067344793,1703117381.0,0.9997895475271834,3942602.0
MOD,13.4,231.5801,2.8496711110433868,2.8609,236.61,17.443962686567165,9.995338867191701e-05,0.01121345037227525,0.005277660089988041,0.3456681866011926,1852425952.0,0.9998947737635917,2368724.0
SCCO,28.43,217.68,2.035581168812082,7.81,220.09,7.466760464298277,7.139884843244402e-05,0.02070173034248321,0.0037332442528265,0.32592072956857243,5911814280.72,1.0,8536967.0
ANF,28.38,95.83,1.2168911166237741,7.5,192.71,6.5260747004933055,4.268295744024127e-05,0.011850402602388326,0.005529161677264014,0.3245878639074009,9994562125.0,1.0,11599026.0
GAIA,7.2,3.39,-0.7532511046296507,2.05,22.55,2.8472222222222223,-2.6420592936303424e-05,0.012664532639111175,0.006428603058257976,0.3962820063135742,270149148.0,0.9962469309014381,1109391.0
FARM,29.15,1.51,-2.9603452619696684,1.34,37.35,1.2353344768439107,-0.00010383533012651194,0.0123998877842124,0.006051070610879394,0.3697299193265521,513938564.0,0.9984216064538758,49572284.0
VCYT,9.52,35.85,1.3259487182423555,4.5,82.52,8.195378151260504,4.650819776340344e-05,0.012481788227939125,0.0065087224953451605,0.33672395650648895,2080562044.0,1.0,2677492.0
INSM,15.91,150.63,2.247878656365028,9.05,212.05,12.759270898805783,7.884527030373249e-05,0.012414450828825387,0.0057004907532926955,0.32595580498070853,4527483889.0,1.0,11879202.0
XENE,20.04,44.68,0.8017956979843359,2.145,50.42,2.408932135728543,2.812331455564993e-05,0.013003667786461079,0.006457316225105699,0.3699754472115047,1246683855.0,0.9998596983514556,14635650.0
SIRI,3.51,20.815,1.7800578431691645,3.29,57.0,15.301994301994304,6.243626247441197e-05,0.0246163203619567,0.003515510355721435,0.3732725359522974,81449732852.5,0.9997895475271834,63543276.0
TSE,17.5,0.2474,-4.2589496999532175,0.24005,84.65,4.823425714285714,-0.00014938441597876979,0.013491522907328895,0.006328188891010141,0.33756576639775515,1969963622.0,0.9998246229393195,5980705.0
GFI,4.53,58.71,2.561888130581152,2.04,61.51,13.1280353200883,8.985928202598307e-05,0.011203939588439646,0.0054363545246983854,0.34910557699052963,23397000856.0,0.9998947737635917,22968536.0
DHX,10.06,2.44,-1.4165691253664827,1.24,10.36,0.9065606361829025,-4.9686745890404656e-05,0.012934944759929134,0.006818855288551178,0.4108383023500526,1049455096.0,0.9993686425815503,5951117.0
TREE,47.52,35.68,-0.286560367342581,10.22,434.49,8.92824074074074,-1.0051222986387324e-05,0.012523414763872998,0.006187460194753216,0.3202735882146615,1121339587.0,0.9992283409330059,1361679.0
BOOT,18.47,197.96,2.3719171958725367,5.27,208.57,11.007038440714672,8.319597319774165e-05,0.012092315661650688,0.005904994704681086,0.32609610662925287,2726955996.0,1.0,3086554.0
LE,54.3,16.12,-1.2144634898614075,4.15,55.52,0.9460405156537754,-4.259780743097277e-05,0.013189364709373309,0.006738507205348235,0.34209049456331114,953355111.0,0.9996492458786391,1877764.0
LFVN,9.17,4.6369,-0.6818912467590494,2.89,26.1,2.5310796074154855,-2.3917616511693244e-05,0.013243989922267503,0.006940190007166132,0.35769905296387233,346351507.0,0.9999298491757278,1256088.0
AXGN,3.57,31.12,2.1652851035186433,2.95,56.3055,14.945518207282914,7.59482673971889e-05,0.01262297236329266,0.00626884100579343,0.3584356366187303,1404458956.0,0.9997895475271834,1727696.0
EGAN,5.0,9.6,0.6523251860396901,1.3,20.3474,3.8094799999999998,2.2880574746759725e-05,0.013417788438252316,0.006552208327824379,0.4038582953349702,575438606.0,0.9992984917572781,2361548.0
HBIO,5.59,0.6007,-2.230638924293029,0.2937,8.56,1.4787656529516997,-7.82405795911764e-05,0.014116197239446649,0.00701023052778518,0.40550683970536655,2545078675.0,0.9988074359873729,237609630.0
AMRC,7.18,32.74,1.517298188882856,3.92,99.475,13.30849582172702,5.3219859308031984e-05,0.01218066093597896,0.006098181098181506,0.35384075762890216,1136558842.0,1.0,1070014.0
AG,4.95,29.36,1.7802456271657159,2.435,29.86,5.540404040404041,6.244284907572532e-05,0.012447658917088765,0.006237494420246079,0.34184496667835845,25117065160.0,0.9999649245878639,19940922.0
IX,12.63,35.6,1.036270701495585,10.55402,106.92,7.629927157561362,3.634762193933555e-05,0.05422252068053826,0.0040736977462135,0.3370747106278499,627384029.0,0.9998947737635917,531610.0
RYI,10.08,28.2,1.0287687153008451,2.63,44.1925,4.123263888888889,3.608448668167181e-05,0.012938604276724722,0.006739732566485167,0.34710627849877235,1006300209.0,0.9995440196422308,2828982.0
CVEO,49.4412,27.87,-0.5732332432056821,4.212,58.8,1.104099415062741,-2.0106392255492902e-05,0.013991634194052664,0.006951677665550594,0.36415292879691336,270503285.0,0.9984566818660119,804242.0
CYTK,7.45,62.67,2.129668831845116,5.51,108.02,13.75973154362416,7.469901198994324e-05,0.01308432284592892,0.006322748769712588,0.3406524026657313,3865528986.0,1.0,19484478.0
QUAD,22.99,7.16,-1.1665493578025359,2.01,30.96,1.2592431491953024,-4.091719950168007e-05,0.012771618767191502,0.0060969851309834525,0.35138547877937565,1235682323.0,0.9999649245878639,3601584.0
RRGB,76.97,3.68,-3.0405029833653865,2.52,93.65,1.183967779654411,-0.00010664689524165093,0.013654764293371058,0.006296695945959037,0.33781129428270784,1576399942.0,0.9996492458786391,21932484.0
MTLS,9.68,5.32,-0.5985885979349325,4.085,86.5942,8.523677685950414,-2.0995741772236386e-05,0.011793643124553428,0.005978080633103241,0.3543668888109435,594367806.0,0.9995089442300947,1303816.0
RIGL,22.6,34.3401,0.4183638612427606,6.64,53.411,2.069513274336283,1.4674284855884627e-05,0.015642159365838668,0.007766493959516374,0.3644335320940021,815584541.8000001,0.9998947737635917,6798695.5
